feature,importance,rank,importance_pct,cumulative_pct
pm2_5_mean_lag3,3.6109454154968263,59,0.19413403682960773,98.17488925288391
precipitacion_sum_lag7,3.5887279510498047,60,0.19293956680447025,98.36782881968838
total_atenciones_norm,3.3431671142578123,61,0.17973756260659543,98.54756638229497
atenciones_lag21,2.8211158752441405,62,0.15167069844778672,98.69923708074276
humedad_std,2.5626861095428466,63,0.13777682637838046,98.83701390712115
temperatura_mean_std14,2.370975303649902,64,0.12746994317484858,98.96448385029599
ozono_min,2.2141522407531737,65,0.11903871789587644,99.08352256819187
no2_mean_lag5,1.7639569282531737,66,0.09483501960614013,99.178357587798
pm2_5_std,1.5897610664367676,67,0.08546978641587918,99.26382737421389
no2_min,1.5862649917602538,68,0.08528182813573,99.34910920234962
atenciones_lag21_norm,1.5546045303344727,69,0.08357967745848713,99.43268887980811
atenciones_lag14,1.3187715530395507,70,0.07090066887992373,99.50358954868804
dow,1.2998653411865235,71,0.06988422060783625,99.57347376929587
temperatura_mean_delta1,1.1937788009643555,72,0.06418072583380008,99.63765449512967
no2_mean,1.1373491287231445,73,0.06114691645464317,99.69880141158431
atenciones_lag7_norm,1.0800771713256836,74,0.058067823583566734,99.75686923516788
pm2_5_mean_lag7,1.019594097137451,75,0.054816092526754095,99.81168532769463
ozono_mean_delta1,0.9487675666809082,76,0.05100826972966759,99.8626935974243
pm2_5_mean_lag1,0.8906482696533203,77,0.04788362162470247,99.910577219049
atenciones_lag10,0.7184944152832031,78,0.038628172189987355,99.94920539123899
pm2_5_mean_lag5,0.3509222030639648,79,0.018866511690145128,99.96807190292914
atenciones_lag5_norm,0.31210908889770506,80,0.016779815363280902,99.98485171829242
atenciones_pct_change_14,0.28176212310791016,81,0.0151482817075742,99.99999999999999
